ID,name,1_apa/bui,2_apa/bui,3_apa/bui,4_apa/bui,5-9_apa/bui,10-x_apa/bui,exres/bui,prres/bui,nores/bui,to1945/bui,1946-1980/bui,1981-2000/bui,2001-2010/bui,2011-2021/bui,a_floor/bui,p_bui_rep,ch/acc,fp/acc,hrs/acc,mh/acc,fh/acc,noh/acc,x-10mc/acc,10-15mc/acc,15-20mc/acc,20-30mc/acc,30-40mc/acc,40-60mc/acc,60-80mc/acc,80-xmc/acc,ac/acc,noac/acc,lo/acc,ho/acc,prop/acc,rent/acc,park/acc,nopark/acc,x-30m/acc,30-39m/acc,40-49m/acc,50-59m/acc,60-79m/acc,80-99m/acc,100-119m/acc,120-149m/acc,150-199m/acc,200-x/acc,res1/acc,res2/acc,p_acc_empty,a_acc/bui,n_acc/km2,a_rents,p_house_unem,p_house_empl,p_house_pens,ncr/house,0-14/pop,15-24/pop,25-64/pop,65-x/pop,a_age,p_pop_for,a_pop/km2,mar/fam,nomar/fam,dad/fam,mom/fam,p_fam_mono,r_young,r_old,i_age,i_lovi,p_pop_edu3,p_pop_edu2,p_pop_noedu,p_pop_active,p_pop_desem,p_pop_empl,A/empl,B/empl,C/empl,D/empl,E/empl,F/empl,G/empl,H/empl,I/empl,J/empl,K/empl,L/empl,M/empl,N/empl,O/empl,P/empl,Q/empl,R/empl,S/empl,T/empl,U/empl,a_com_tim,marf/pop,marm/pop,mardiv/pop,p_exp_cul,i_gini_inco,r_edu_bas,r_edu_sec,n_fire_rural,cri/pop,pers/cri,phys/cri,inju/cri,vio/cri,prop/cri,robb/cri,thef/cri,soci/cri,alco/cri,stat/cri,pets/cri,legis/cri,lice/cri,dis_ear_sec,dis_ear_sex,a_ear_mont,i_pp_pc,p_com_imt,p_com_ped,arti/ter,agri/ter,past/ter,agro/ter,fore/ter,scru/ter,open/ter,wetl/ter,wate/ter,inter/pop,a_temp,rel/pop,cat/rel,ort/rel,pro/rel,wit/rel,ocr/rel,bud/rel,hin/rel,jew/rel,mus/rel,onc/rel,nonrel/pop
16B1112,Sobral de Monte Agraço,907.32861,49.64539,8.27423,5.20095,23.64066,5.91017,996.21749,3.78251,0,159.33806,378.01418,252.95508,188.41608,21.2766,1.7,38.2,83.94698,142.85714,48.84634,347.81541,42.21895,334.31517,11.53657,17.42759,54.98282,129.84782,184.58517,297.74178,119.04762,184.83063,112.17477,887.82523,137.94796,3.19097,715.26755,200.29455,578.54688,421.45312,16.20029,25.28228,39.76436,62.83751,138.9298,177.46686,165.19391,133.5297,116.59303,124.20226,745.7441,91.8909,16.2,1.29,105.1,319.74,1.6,66.01,20.56,0.2454,151.13852,110.34156,532.73245,205.78748,43.56,4.69,202.3,616.61442,215.67398,27.58621,140.12539,16.77,23.5,32,136.16,48.96,15.93,41.16,5.76,49.02,4.88,54.93,34.99491,0.40692,160.32553,3.05188,8.74873,74.66938,221.36317,64.90336,39.26755,30.72228,22.99084,4.67955,40.4883,38.86063,75.27976,61.85148,72.63479,7.12106,22.58393,14.85249,0.20346,22.73,0,0.18975,6.926,14.7,37.7,95.7,69,27,33.39658,286.93182,159.09091,48.29545,71.02273,403.40909,8.52273,68.18182,119.31818,59.65909,56.81818,14.20455,119.31818,113.63636,3.6,9.3,1059,85.81,72.1,13.4,85.60461,546.83301,166.41075,0,123.41651,77.73512,0,0,0,382.54269,16.39,835.67362,759.42325,8.96912,36.67121,5.67666,12.71571,0.79473,0.3406,0.11353,1.58946,3.63306,142.12524
16B1113,Torres Vedras,907.43523,43.51746,8.17455,8.11444,20.46643,12.29188,995.79251,4.05722,0.15027,103.02338,380.29693,309.88159,176.59434,30.20376,1.7,32.1,108.39793,132.75529,47.30537,305.98364,46.78452,358.77325,12.22464,20.15993,57.04832,125.15702,176.84365,298.01771,119.73406,190.81467,82.90695,917.09305,141.08888,6.18892,733.14133,179.66237,626.79616,373.20384,14.70633,30.2399,43.69006,60.54107,134.62422,174.79089,167.86666,149.23864,118.84555,105.45666,704.58078,186.79302,10.9,1.39,114,353.28,2.29,62.91,21.9,0.85671,132.3671,107.40081,532.48989,227.7422,44.97,6.01,204.03,646.22398,186.75917,27.31417,139.70268,16.7,20.69,35.59,172.05,50.47,17.84,43.11,5.51,48.38,6.14,52.34,70.83212,0.76876,135.88527,3.63174,7.36951,96.51936,202.44943,34.14363,45.35694,24.78594,20.96864,7.66111,45.14487,35.91973,65.2122,64.57599,93.89497,11.1603,21.79042,11.87604,0.05302,20.65,0.02408,0.04815,6.50039,6,39.1,111.2,142.9,75,23.60603,265.68078,151.45334,55.58389,68.84243,525.75217,7.64916,86.18052,91.7899,37.22591,15.80826,5.09944,95.35951,68.84243,6.3,7.7,1108.6,93.76,70.8,14.4,112.93135,466.38831,88.4195,0.17193,264.47255,59.95333,5.28061,0.46666,1.94032,418.22756,16.48,853.22371,780.75311,14.23553,26.94733,7.16714,8.50746,4.59939,6.33474,0.19752,2.42667,3.87985,123.67585
16D0101,Águeda,931.92174,28.2498,4.98526,9.22005,20.95953,4.66363,998.60627,1.34012,0.0536,96.32806,396.7837,335.94211,140.12329,30.82284,1.8,41.5,152.65895,335.79377,188.27937,101.1016,25.10764,197.05866,9.72991,12.69362,34.94939,96.51624,147.84991,311.80451,138.12,248.33641,117.93323,882.06677,270.08891,3.69066,783.81703,150.86954,807.5267,192.4733,9.3944,18.78879,24.04518,38.75189,84.82917,143.20863,169.77017,178.15803,162.16518,170.88855,773.68694,100.06922,12.6,1.24,69,278.43,1.55,63.73,22.34,0.33535,120.47096,98.26753,524.14406,257.11746,46.82,3.51,137.56,701.78559,145.44708,22.78169,129.98563,15.28,19.36,41.31,213.43,48.09,15.42,38.47,5.36,47.98,4.57,52.05,15.29718,1.04191,421.21714,1.94175,3.97821,58.77338,170.30547,19.32276,31.731,12.50296,16.1023,4.78333,29.22093,24.72176,36.08809,50.01184,71.46578,7.05659,16.95477,7.48283,0,14.74,0,0,6.63501,10.1,36.2,117,134.8,28,25.80281,231.93277,149.57983,69.7479,71.42857,515.96639,5.88235,72.26891,141.17647,84.87395,31.09244,7.56303,72.26891,46.21849,3.6,11.3,1127.5,87.86,85.1,8.7,94.28222,151.28106,2.08787,0,729.68056,10.85692,0.14913,4.02661,7.63564,367.33234,16.04,859.29877,871.13298,6.43452,19.83346,8.78123,9.43729,0.6056,0.63084,0.1514,3.35604,1.2869,67.32583
16D0102,Albergaria-a-Velha,939.01961,27.05882,3.03922,5.88235,19.70588,5.29412,998.43137,1.56863,0,139.70588,363.82353,298.62745,169.11765,28.72549,1.7,35,144.45596,318.23834,167.35751,121.34715,35.23316,213.36788,7.87565,13.57513,38.8601,109.74093,163.00518,316.68394,131.70984,218.54922,134.30052,865.69948,211.60622,4.45596,787.97927,139.79275,800.82902,199.17098,9.32642,18.4456,26.21762,40.93264,94.50777,156.99482,190.7772,180.72539,150.56995,131.50259,770.58213,115.38769,11.4,1.23,79,282.75,1.84,63.85,20.29,0.10358,128.46216,105.7971,537.6409,228.09984,45.3,3.01,156.39,683.69301,165.24071,25.02873,126.03754,15.11,19.96,35.45,177.56,47.71,14.76,38.82,4.87,48.72,4.92,53.15,20.85868,0.86911,367.54737,2.3466,7.90892,68.22527,169.04224,36.32887,29.28907,12.86285,11.99374,5.4754,29.98436,31.98331,39.71841,56.49226,76.48184,4.51938,16.68695,11.29845,0.08691,15.99,0.04026,0.04026,7.76973,19.8,34.5,103.9,119.4,36,33.61514,229.94012,148.50299,50.2994,74.2515,445.50898,4.79042,86.22754,196.40719,82.63473,33.53293,4.79042,89.82036,50.2994,5.6,11,1194.1,85.42,82.2,10.2,101.18373,239.64236,12.46694,0,629.13991,2.14079,0.12593,9.82244,5.4779,360.30596,15.89,847.343,877.42303,6.93653,19.38426,8.83694,6.3664,0.76017,0.42759,0.28506,0.76017,2.37552,64.77456
16D0103,Anadia,948.90114,25.7824,3.57226,6.60092,12.11462,3.02866,998.5245,1.4755,0,98.5478,443.58158,303.64215,134.65869,19.56978,1.7,42.9,174.11786,312.48845,182.61592,104.74783,31.68299,194.34694,5.35747,10.71495,34.36172,87.10512,142.34251,292.99834,146.31443,280.80547,96.06503,903.93497,341.12322,2.67874,803.52854,122.48291,756.78921,243.21079,9.69887,17.55034,23.83152,32.14484,77.68335,130.61149,160.53944,185.4794,165.06558,197.39516,723.0348,121.75249,15.5,1.16,69.2,282.94,1.55,60.51,25.09,0.4616,107.54758,94.39924,503.41421,294.63897,49.01,2.94,127.1,701.86047,142.2093,21.39535,134.53488,15.59,17.99,49.29,273.96,51.22,16.65,38.17,6.94,45.42,4.33,48.69,36.69648,1.50464,317.14453,1.25387,3.84519,73.89451,144.94692,26.2476,45.47354,12.37148,11.2012,3.92878,38.11753,26.41478,52.82956,64.69949,103.82011,6.77088,14.9628,13.70894,0.16718,16.06,0.03632,0.03632,6.86474,3.4,38.5,121.1,163.8,14,26.80517,253.38753,165.31165,48.78049,90.78591,428.18428,,67.75068,193.76694,144.98645,27.10027,10.84011,85.36585,59.6206,6,8.7,1092.7,81.99,83.6,8.6,97.49342,288.51036,3.60061,0.18465,601.39408,8.26294,0.04616,0.13848,0.41545,369.75156,16.41,871.38602,866.70001,6.16898,19.21554,6.79421,10.75403,0.79196,0.33346,0,1.50056,1.1671,75.43949
16D0105,Aveiro,850.07373,42.15457,15.4827,16.1766,46.36135,29.75106,990.242,9.45442,0.30358,92.93954,371.15101,340.57594,162.8502,32.4833,2,34.9,180.62277,139.46976,107.44833,272.60829,45.871,253.97985,7.97492,11.29273,39.11363,101.54324,170.09101,302.07287,127.87264,240.03896,74.14848,925.85152,192.8591,4.04834,665.63175,269.35135,698.26195,301.73805,10.92746,21.94625,31.38222,43.22284,112.04456,183.33181,172.31303,162.08565,136.06063,126.68554,778.83932,111.73012,10.9,1.83,214.3,368.73,2.18,66.13,18.66,3.06348,129.59211,103.8738,556.39005,210.14403,44.41,5.65,409.71,635.96922,183.20236,25.9905,154.83792,18.08,19.63,31.83,162.16,47.26,30.18,54.45,3.76,50.6,5.7,54.82,11.26126,0.80253,248.16196,2.97712,9.60443,48.1516,152.06586,24.36057,47.63384,40.59232,15.53277,9.63032,52.52666,38.15885,60.03417,109.16951,87.9155,10.63995,18.45811,12.21912,0.10355,16.18,0,0.06176,6.11458,12.9,40,125.1,185.3,50,29.85646,213.07406,134.46421,48.82085,60.40546,625.56889,17.79065,113.77741,83.57468,50.06206,19.85933,3.30989,53.78568,32.27141,6,11.4,1315.8,119.68,76.9,14.9,178.10507,228.46442,12.55188,0,233.17137,9.05962,6.37716,220.72072,111.54975,466.27715,16.1,847.22188,788.99484,6.86729,28.89803,8.17951,12.71396,1.82253,0.61237,0.13122,2.66818,2.88689,123.88517
16D0108,Estarreja,941.65997,34.57518,4.7351,5.00313,10.36362,3.663,998.57054,1.42946,0,118.4669,418.56517,299.65157,129.45591,33.86045,1.5,38.9,125.819,249.48812,134.21376,170.96642,50.26618,269.24652,15.45864,17.40377,48.1163,111.28174,156.83866,289.00491,130.11876,231.77723,85.48321,914.51679,234.64373,7.16626,777.74365,150.0819,830.67158,169.32842,13.92301,21.49877,27.33415,36.44554,84.35708,143.42752,177.6208,195.7412,157.65766,141.99427,752.36848,103.28892,14.4,1.16,120.6,282.08,2.52,61.45,20.63,4.68241,125.70099,103.34567,527.02857,243.92477,46.1,2.68,242.33,705.50481,145.02592,25.05554,124.41373,14.95,19.94,38.7,194.05,50.36,14.24,37.03,5.48,46.63,6.24,50,23.90925,0.4363,351.3089,1.91972,9.24956,78.01047,162.91449,40.31414,34.29319,15.35777,10.9075,3.31588,25.30541,35.51483,45.37522,53.75218,71.55323,6.36998,17.80105,12.39092,0,17.04,0,0,6.98127,12.6,35.8,111.7,113.7,18,31.62553,318.45597,212.30398,65.13872,123.03981,464.41496,,78.40772,129.07117,74.7889,36.18818,4.82509,47.04463,37.39445,4.6,14.4,1349.1,86.21,79.3,10.6,163.53887,430.98826,34.02052,0,291.39318,2.77341,0,66.93168,10.44652,354.4806,16.12,837.98115,889.87526,2.1852,16.61659,8.05791,6.00929,1.0926,1.72995,0.09105,1.86652,1.36575,59.58875
16D0110,Ílhavo,869.55662,49.27861,12.78082,14.75723,43.41524,10.21148,996.70598,3.29402,0,78.79307,390.93484,351.01127,150.00988,29.25094,1.7,37.3,176.91019,156.74526,143.34493,219.36606,44.64631,258.98724,7.53769,11.72529,39.62118,105.65649,163.70313,301.76524,128.20513,241.78585,59.85053,940.14947,236.6963,3.73663,737.34055,177.87656,790.81304,209.18696,8.50406,18.03891,25.0612,40.39428,107.39595,175.364,178.64966,164.1541,151.72014,130.71769,689.40706,212.83589,9.8,1.48,307.8,331.56,2.41,63.95,19.47,5.37738,134.49726,103.12221,547.13903,215.24149,44.64,3.66,534.03,641.9146,180.96877,25.57167,151.54496,17.71,20.68,33.1,160.03,45.97,22.31,46.54,4.57,48.65,6.34,52.64,31.99642,0.72719,266.59954,2.74095,6.48878,55.65811,171.2256,28.80797,45.02993,24.33294,12.69788,8.33473,38.59708,35.80019,60.18907,94.08737,76.97041,9.45349,19.2426,11.01975,0,15.57,0,0,6.47381,14.8,38.9,92.5,79.5,11,28.36753,258.76011,174.30368,61.09614,96.13657,500.44924,7.18778,84.45642,149.14645,134.77089,23.36029,6.28931,61.99461,35.9389,1.4,14,1247.8,87.92,84.7,9.5,257.75721,266.60316,11.83996,0.95264,253.40229,16.87534,22.59118,64.09907,105.74306,438.25666,15.91,848.01835,826.85141,5.74056,23.14258,8.14499,9.3472,1.1421,0.30055,0.18033,1.08199,2.43448,103.1477
16D0112,Murtosa,904.26252,38.56563,10.65629,11.67118,28.07848,6.7659,998.81597,1.18403,0,158.8295,389.71583,312.41543,116.54263,22.49662,1.5,28.8,187.25296,175.39526,115.61265,161.31423,57.06522,303.35968,14.08103,19.51581,51.3834,115.11858,149.45652,274.70356,114.37747,261.36364,47.18379,952.81621,245.30632,4.94071,786.06719,119.07115,739.87154,260.12846,8.39921,19.76285,24.70356,38.29051,92.88538,172.18379,208.00395,170.45455,140.31621,125,518.90783,412.25484,6.9,1.32,106.9,260.22,1.33,58.56,27.12,0.24679,133.92516,102.6155,516.89576,246.56357,45.68,2.56,143.33,733.35437,136.32061,20.19565,110.12938,13.03,21.62,39.8,184.11,51.14,13.64,32.37,5.97,43.73,5.06,47.93,121.8671,0.45988,283.05358,3.67901,5.97839,89.44585,127.15567,31.96137,39.54932,10.80708,11.26696,5.28857,23.68361,39.54932,48.5169,55.64498,70.361,4.8287,14.02621,12.87652,0,18.99,0,0.09546,7.44559,12.7,39.1,99.7,39.1,3,28.8278,387.41722,235.09934,72.84768,125.82781,387.41722,,69.53642,109.27152,66.22517,,,52.98013,46.35762,2.6,7.9,985.6,73.11,78.3,11.2,87.97373,272.5407,64.30428,0,250.64988,2.05226,20.79628,113.83226,187.98741,358.91562,16.17,836.29248,927.40555,2.1687,8.33238,1.25556,6.16368,0.11414,0.11414,0.22828,0.11414,1.14142,44.29171
16D0114,Oliveira do Bairro,934.47669,19.56904,5.16711,8.46526,28.36412,3.95778,997.25154,2.74846,0,80.365,402.26473,314.6438,175.3518,27.37467,1.7,47.6,158.42956,295.49654,190.4157,107.50577,39.83834,208.31409,6.69746,9.93072,26.44342,91.45497,147.11316,312.81755,134.64203,270.90069,108.19861,891.80139,256.69746,3.9261,785.68129,145.84296,876.32794,123.67206,6.92841,12.12471,19.74596,23.903,65.12702,128.75289,170.55427,187.52887,178.40647,206.92841,756.79455,118.67517,12.5,1.26,131.7,306.68,1.6,65.56,19.48,5.39734,139.24434,104.22791,521.00986,235.5179,44.95,4.57,264.91,674.16515,170.46248,22.49546,132.8769,15.54,22.27,37.67,169.14,50.97,17.48,41.77,5.75,48.32,4.59,53.56,20.91148,1.68792,346.11778,1.50038,5.53263,69.48612,168.97974,29.91373,31.88297,17.25431,13.87847,5.25131,34.6024,26.44411,45.01125,56.17029,89.83496,5.62641,19.4111,10.50263,0,16.21,0.04323,0,7.17621,7.7,34.5,102.1,81.4,22,31.73094,256.13079,151.22616,40.87193,94.00545,426.43052,5.44959,57.22071,200.27248,110.35422,31.33515,9.53678,76.29428,49.04632,4.8,10.3,1127.7,85.53,83.9,8.7,174.64498,368.07146,3.09208,0,439.30371,4.69537,0,7.55841,2.74851,375.49715,16.26,848.43507,849.48538,8.50912,27.71833,9.47722,10.19056,1.12096,0.25476,0.30572,0.81525,1.68144,76.73353
16D0115,Ovar,886.7033,49.92039,10.16897,9.24452,31.07185,12.89097,998.1511,1.79755,0.05136,142.26285,331.26188,360.27939,135.02131,31.17457,1.7,40.3,130.44935,167.58386,133.0813,221.4672,45.74819,301.6701,11.53276,20.19429,50.10289,134.37336,184.57195,289.08456,113.89195,196.24827,70.77571,929.22429,181.93999,4.25898,725.46299,189.0702,780.54266,219.45734,10.33641,21.86917,33.59334,46.32244,111.4514,185.57688,188.49596,167.58386,130.97574,103.7948,730.99661,188.79211,8,1.47,193.7,296.95,2.77,62.89,19.42,0.47803,123.96048,108.82026,552.49031,214.72895,45,2.12,372.03,673.07692,154.65465,26.50728,145.76115,17.23,18.74,32.47,173.22,45.05,18.77,43.36,4.7,48.6,7.12,51.53,11.69025,0.48373,338.45286,2.62023,5.4017,58.24969,169.71016,28.4194,41.15774,18.62378,13.98799,6.8529,35.67541,41.0368,49.58278,68.04531,75.05946,7.57851,17.81755,9.47313,0.08062,18.24,0,0.0182,6.15071,11.8,37.8,102.2,112.8,27,21.98242,309.60265,198.6755,88.57616,79.4702,504.96689,5.7947,91.88742,99.33775,48.01325,30.62914,11.5894,43.04636,24.83444,8,8.8,1180.9,89.06,77.3,12.2,203.92688,195.05755,5.82261,0,484.96953,9.14015,16.51997,71.22546,13.27014,407.71204,16.09,856.53195,874.39716,3.16557,14.40439,6.56483,6.2249,0.99853,0.33993,0.19121,0.9348,1.46593,78.21229
16D0117,Sever do Vouga,964.27472,21.71235,3.07977,2.77179,6.31352,1.84786,998.92208,1.07792,0,128.58023,381.42901,279.64275,178.9344,31.41361,1.9,34.4,257.19424,397.03237,114.43345,51.93345,26.97842,152.42806,6.7446,7.64388,34.6223,96.44784,145.00899,319.2446,144.10971,246.17806,162.9946,837.0054,276.07914,1.79856,860.61151,73.74101,756.07014,243.92986,6.7446,18.43525,28.32734,39.79317,98.02158,143.66007,174.91007,188.84892,156.69964,144.55935,625.9499,207.99325,16.6,1.1,54.8,247,1.26,58.37,27.99,,101.59993,99.52093,504.29359,294.58556,49.3,2.46,85.19,747.06388,110.28359,20.62446,122.02807,14.27,16.83,48.79,289.95,52.53,14.06,35.45,6.28,43.77,3.43,47.05,31.00941,0.64157,348.37468,2.99401,2.99401,94.31138,143.071,34.21728,33.57571,12.18991,13.90077,4.91873,31.65098,21.59966,54.96151,56.0308,80.83832,6.84346,15.18392,10.6929,0,17.18,0,0,8.49679,10.4,34.4,108.7,192.3,19,23.32098,251.93798,158.91473,65.89147,77.51938,531.00775,,65.89147,166.66667,58.13953,19.37984,0,31.00775,23.25581,7,12,1120.5,80.42,79.8,9,63.2122,138.43548,0.76994,0,759.00832,22.4053,0.61595,0,15.47582,327.48802,15.02,882.3104,908.00123,3.48325,9.73261,9.52771,4.30284,0.40979,0,0.10245,0.81959,1.22938,55.04836
16D0118,Vagos,933.88198,27.58814,4.30188,5.42411,23.09922,5.70467,998.97129,1.02871,0,48.72346,361.07734,391.47106,149.06948,49.65866,1.5,46.1,185.24045,283.94353,187.76541,98.244,31.33249,213.47412,8.49306,10.32939,33.16883,85.04533,132.56054,312.86583,132.90485,284.63216,56.58212,943.41788,262.71089,4.93515,820.95719,97.55538,804.08585,195.91415,9.18168,12.05096,17.10088,26.51211,65.41949,133.47871,174.3372,178.81327,187.07678,196.02892,653.98184,246.04068,10,1.25,80.9,319.49,2,62.39,21.93,1.26017,133.53142,102.02744,523.76999,240.67115,45.48,2.94,138.79,690.88845,150.72381,26.25603,132.13171,15.84,21.34,38.46,180.24,50.51,15.29,37.59,7.55,47.43,5.01,51.99,36.95441,0.58196,284.67507,3.49176,6.30456,90.0097,183.02619,25.02425,46.36275,14.06402,9.79631,5.14064,35.6935,28.22502,46.07177,62.8516,86.61494,5.62561,18.5257,10.86324,0.09699,17.41,0,0.08739,6.55423,4.7,37.4,104.1,119.5,15,22.32806,256.36008,185.90998,76.32094,86.10568,563.60078,5.87084,64.57926,113.50294,62.62231,,,50.88063,35.22505,3.8,7.2,1059.7,79.48,82.7,7.3,103.626,284.31967,5.39656,0,560.33228,5.51783,12.18773,18.79699,9.76231,368.12899,15.79,836.23176,894.39858,2.19459,15.30985,7.68105,6.218,0.78378,0.36576,0.20901,0.73153,1.25405,59.2502
16E0601,Arganil,960.77248,23.53651,4.62684,2.51458,7.74492,0.80467,998.99417,1.00583,0,269.56347,354.55643,246.42929,111.74814,17.70268,2.2,40.8,253.57524,341.30203,121.02455,89.00747,64.2476,130.84312,14.30096,18.35646,64.03415,104.37567,157.95091,279.6158,128.28175,233.08431,78.97545,921.02455,296.26467,2.34792,833.08431,92.42263,592.95624,407.04376,20.70438,35.21878,52.72145,68.30309,131.91035,156.88367,167.76948,154.32231,112.48666,99.67983,432.19557,451.29151,11.7,1.09,32.6,228.57,1.77,49.06,33.96,1.7043,100.76819,79.43967,487.03118,332.76096,51.35,5.11,33.24,731.67155,150.14663,18.76833,99.41349,11.82,17.79,58.74,330.22,55.76,10.19,31.92,9.29,38.99,5.22,41.1,41.3304,0.73368,231.84153,2.69014,4.40205,111.27415,129.37148,37.66202,47.44436,11.00514,12.22793,3.42382,27.39056,22.25483,102.47004,54.292,125.70311,8.55955,14.91807,11.00514,0,16.22,0.09038,0,9.76051,5.7,34.2,115.8,214.9,11,20.60551,385.96491,271.92982,65.78947,166.66667,403.50877,0,48.24561,140.35088,70.17544,,,52.63158,39.47368,2.5,8,954.6,72.07,73.1,15.5,29.3234,86.10744,2.37351,0,684.95373,185.70484,0.60089,0,10.93619,378.85224,15.39,874.10755,867.03888,2.58478,11.06286,7.65095,8.99504,1.34409,0.20678,0.62035,1.24069,2.06782,84.95255
16E0602,Cantanhede,948.3383,32.54154,5.00639,5.53899,6.81721,1.75756,998.98807,0.95867,0.05326,92.29868,424.90413,302.46059,148.06135,32.27524,1.6,39,189.0787,306.68711,216.52796,80.3767,27.44926,179.88027,7.00832,11.24252,33.28953,83.73485,129.50796,306.76011,144.69266,283.76405,69.06118,930.93882,313.62243,3.43116,832.96832,98.48153,762.66608,237.33392,8.39539,16.27975,24.38312,40.00584,80.66871,138.85239,157.32224,178.2742,171.84991,183.96846,652.03732,214.10891,13.4,1.12,53.8,300.56,1.83,55.92,27.76,1.45751,113.23512,92.83292,490.82193,303.11002,49,2.49,87.53,725.60179,126.14294,21.92573,126.32954,14.83,19.4,51.93,267.68,52.81,16.88,38.02,8,43.12,5.29,46.06,41.93802,2.00386,193.58763,2.43326,7.01353,90.31704,176.98418,35.49703,42.58212,13.95549,14.59958,4.5087,35.85486,31.13147,72.85479,67.9167,123.09454,5.79689,24.83361,13.09669,0,18.02,0,0,7.65813,6.6,37.4,103.5,107.7,18,31.5971,279.37095,179.46346,73.08048,81.40611,560.59204,,76.78076,103.60777,45.3284,7.40056,3.70028,45.3284,31.45236,7.8,8.9,1153.6,84.39,81.5,10.1,85.19239,260.23332,6.21674,0.02558,633.05874,8.00757,6.06324,0.28142,0.89542,330.26423,16.02,860.95522,897.47072,3.08946,11.57698,5.49992,4.99066,0.98455,0.37345,0.03395,0.30555,1.32405,64.01263
16E0603,Coimbra,791.72502,74.15051,28.64794,20.2452,52.3083,32.92302,989.65627,9.43466,0.90907,108.8671,424.51045,290.82824,149.65234,26.14186,2.2,45.4,154.18752,141.89189,83.85052,347.6977,57.30731,215.06507,9.27594,12.8295,48.64865,106.10611,170.7374,294.21088,129.21255,228.97898,177.21054,822.78946,216.88355,3.11979,676.74341,256.67334,685.58559,314.41441,16.38305,31.8652,44.99499,60.14348,125.32533,174.45779,175.05839,155.28862,110.76076,105.72239,732.11843,74.23783,19.4,2.02,256.8,352.14,2.49,61.65,23.8,0.36675,117.31621,98.60385,531.73645,252.34348,46.63,3.89,440.89,662.0355,154.53254,27.6213,155.81065,18.34,18.61,40.03,215.1,48.27,36.33,58.68,3.83,48.06,6.26,51.04,7.5662,0.74086,79.69735,4.17718,8.54351,48.58134,142.10277,35.92371,46.09079,39.62799,15.79445,9.03216,60.49811,39.64376,85.92371,125.69357,205.23329,10.16709,21.78436,13.03594,0.14187,18.2,0.0142,0.0142,6.49074,9.8,42.3,118.6,192.4,28,21.65237,270.58052,175.46737,69.85897,75.10659,497.54018,30.5018,100.68875,106.9203,57.72384,32.14169,7.87143,83.96195,41.653,2.7,10.3,1265.5,119.76,75.1,11.1,178.83532,297.33876,8.45335,0,477.17595,24.63995,0.18785,2.78647,10.58234,467.85166,16.69,859.18504,797.49064,3.97563,18.37387,6.01718,10.19118,1.6448,0.99184,0.25623,1.73572,2.52093,134.72191
16E0604,Condeixa-a-Nova,924.83305,30.75012,5.28032,4.3485,29.9736,4.81441,998.44696,1.55304,0,120.205,376.92188,322.72092,155.76953,24.38267,1.8,45.8,190.43862,266.96119,163.61628,158.88293,47.01799,173.08299,4.4178,9.94004,27.76901,91.35374,156.35847,341.59041,140.58062,227.9899,159.35626,840.64374,265.06784,1.89334,821.71032,127.32723,800.72578,199.27422,5.8378,17.51341,22.08899,34.23793,78.10035,128.74724,193.43642,220.73209,148.15399,151.15178,755.87358,82.64758,16.1,1.3,60.6,337.27,1.31,65.73,22.22,0.1577,136.44514,100.64547,535.02271,227.88668,45.43,2.59,120.66,714.51073,147.46997,21.06714,116.95216,13.8,21.46,35.85,167.02,51.46,25.5,49.95,6.47,47.89,4.47,52.98,12.93272,4.04964,119.26845,3.52711,6.79295,54.99673,164.5983,56.95624,34.74853,31.22142,15.28413,5.87851,40.88831,32.91966,101.63292,90.92097,184.97714,8.88308,19.98694,9.53625,0,20.01,0,0,5.97657,13.1,35.9,89.2,71.9,2,14.76213,275.30364,161.94332,60.72874,60.72874,639.67611,,113.36032,72.87449,32.38866,,0,,0,1.9,10.2,1092.1,84.1,84.1,8.7,74.20495,287.73347,34.3261,0.43268,499.96394,103.41098,0,0,0,350.88453,16.49,819.50753,847.79755,5.54259,15.31505,6.56359,6.70945,0.43757,0,0.07293,0.80222,0.72929,95.08726
